id,total_hours_played,size,clustering,games_played,user_id,creationDate,years,isMultiplayer
153415214,1.2917560131242414e-05,1,1.0,1,153415214,"November 6th, 2013",3,1.0
236541446,1.2917560131242414e-05,1,1.0,1,236541446,"May 16th, 2015",1,1.0
308280913,0.0002841863228873,1,1.0,1,308280913,"December 15th, 2015",1,1.0
200759485,0.000697548247087,1,1.0,2,200759485,"October 30th, 2014",2,1.0
219446813,0.0271139587154778,1,1.0,1,219446813,"February 15th, 2015",1,1.0
260269555,0.0004004443640685,1,1.0,1,260269555,"September 28th, 2015",1,1.0
186333740,0.0008396414085307,1,1.0,1,186333740,"July 25th, 2014",2,1.0
142004534,0.0121295889632366,1,1.0,1,142004534,"August 10th, 2013",3,1.0
30280104,0.0008654765287932,1,1.0,3,30280104,"June 13th, 2007",9,1.0
227153589,0.0001420931614436,1,1.0,1,227153589,"March 24th, 2015",1,1.0
178709401,0.0258222027023535,1,1.0,1,178709401,"June 3rd, 2014",2,1.0
198156213,0.0021830676621799,1,1.0,1,198156213,"October 13th, 2014",2,1.0
212284721,0.0001033404810499,1,1.0,1,212284721,"January 6th, 2015",1,1.0
201512283,3.875268039372725e-05,1,1.0,1,201512283,"November 4th, 2014",2,1.0
131227694,0.0231482677551864,1,1.0,12,131227694,"May 16th, 2013",3,1.0
241208825,0.0427442064742811,1,1.0,1,241208825,"June 14th, 2015",1,1.0
249165768,0.0898803833931847,1,1.0,7,249165768,"February 2nd, 2015",1,1.0
145658798,0.0002066809620998,1,1.0,1,145658798,"September 5th, 2013",3,1.0
210669058,0.0001679282817061,1,1.0,1,210669058,"December 29th, 2014",2,1.0
186996848,0.0003487741235435,1,1.0,1,186996848,"July 28th, 2014",2,1.0
287706524,0.0,1,1.0,1,287706524,"September 1st, 2015",1,1.0
144004666,0.0005812902059059,1,1.0,1,144004666,"August 24th, 2013",3,1.0
154210162,0.1007440514635595,1,1.0,1,154210162,"November 13th, 2013",3,1.0
146463817,0.0015630247758803,1,1.0,1,146463817,"September 11th, 2013",3,1.0
303693006,0.0008783940889244,1,1.0,1,303693006,"December 3rd, 2015",1,1.0
231450817,0.0012659208928617,1,1.0,1,231450817,"April 14th, 2015",1,1.0
229467150,0.0030872968713669,1,1.0,1,229467150,"April 4th, 2015",1,1.0
288856904,0.0002195985222311,1,1.0,1,288856904,"September 7th, 2015",1,1.0
143693450,0.0003616916836747,1,1.0,1,143693450,"August 22nd, 2013",3,1.0
139955299,0.0117420621592993,1,1.0,1,139955299,"July 27th, 2013",3,1.0
155182551,0.546141524788798,1,1.0,1,155182551,"November 21st, 2013",3,1.0
169218314,0.0078667941199266,1,1.0,1,169218314,"March 13th, 2014",2,1.0
252016836,0.0034748236753042,1,1.0,1,252016836,"February 17th, 2015",1,1.0
217268143,0.0008396414085307,1,1.0,1,217268143,"February 3rd, 2015",1,1.0
139352395,0.0016922003771927,1,1.0,1,139352395,"July 23rd, 2013",3,1.0
209729995,0.0001420931614436,1,1.0,1,209729995,"December 25th, 2014",2,1.0
212521878,7.750536078745447e-05,1,1.0,1,212521878,"January 8th, 2015",1,1.0
166705920,0.0900224765546283,1,1.0,1,166705920,"February 18th, 2014",2,1.0
246056879,0.0004262794843309,1,1.0,1,246056879,"July 10th, 2015",1,1.0
154406815,0.0011367452915493,1,1.0,1,154406815,"November 15th, 2013",3,1.0
141037251,0.0004133619241997,1,1.0,1,141037251,"August 3rd, 2013",3,1.0
298979438,0.0094169013356757,1,1.0,1,298979438,"November 7th, 2015",1,1.0
149318464,0.0085126721264887,1,1.0,1,149318464,"October 3rd, 2013",3,1.0
174813416,0.0,1,1.0,1,174813416,"April 30th, 2014",2,1.0
298519243,3.875268039372725e-05,1,1.0,1,298519243,"November 4th, 2015",1,1.0
157397663,0.0001033404810499,1,1.0,1,157397663,"December 9th, 2013",3,1.0
234024191,0.0319838788849562,1,1.0,13,234024191,"April 29th, 2015",1,1.0
115003799,7.750536078745447e-05,1,1.0,1,115003799,"November 8th, 2012",4,1.0
112590296,0.000322939003281,1,1.0,1,112590296,"October 3rd, 2012",4,1.0
158267574,0.0007363009274808,1,1.0,1,158267574,"December 18th, 2013",3,1.0
307239317,7.750536078745447e-05,1,1.0,1,307239317,"December 12th, 2015",1,1.0
56256991,0.1173301986720748,1,1.0,5,56256991,"November 20th, 2009",7,1.0
305808638,0.0104503061461751,1,1.0,1,305808638,"December 8th, 2015",1,1.0
300645203,0.0003616916836747,1,1.0,1,300645203,"November 13th, 2015",1,1.0
194791978,0.0010979926111556,1,1.0,1,194791978,"September 19th, 2014",2,1.0
202949952,0.00207972718113,1,1.0,1,202949952,"November 14th, 2014",2,1.0
72576293,0.0043790528844911,1,1.0,1,72576293,"November 4th, 2010",6,1.0
179686274,0.0005425375255121,1,1.0,1,179686274,"June 10th, 2014",2,1.0
253983004,0.0001679282817061,1,1.0,1,253983004,"February 28th, 2015",1,1.0
124451578,0.0013434262536492,1,1.0,1,124451578,"February 23rd, 2013",3,1.0
111316830,0.1927170795980055,1,1.0,17,111316830,"September 14th, 2012",4,1.0
185283602,9.04229209186969e-05,1,1.0,1,185283602,"July 19th, 2014",2,1.0
135599605,5.167024052496966e-05,1,1.0,1,135599605,"June 28th, 2013",3,1.0
147563118,0.1135324359934895,1,1.0,1,147563118,"September 20th, 2013",3,1.0
138847348,0.0001808458418373,1,1.0,1,138847348,"July 21st, 2013",3,1.0
168041218,0.0275273206396775,1,1.0,2,168041218,"March 1st, 2014",2,1.0
155881626,0.1155992456144883,1,1.0,2,155881626,"November 28th, 2013",3,1.0
201176964,0.0002325160823623,1,1.0,1,201176964,"November 2nd, 2014",2,1.0
179481154,0.0310279794352442,1,1.0,4,179481154,"June 8th, 2014",2,1.0
255957600,0.0015888598961428,1,1.0,1,255957600,"March 8th, 2015",1,1.0
182579698,0.0061875113028651,1,1.0,1,182579698,"June 30th, 2014",2,1.0
215008934,0.0010075696902369,1,1.0,1,215008934,"January 22nd, 2015",1,1.0
221952355,0.0030614617511044,1,1.0,2,221952355,"February 28th, 2015",1,1.0
146809006,0.0500167928281706,1,1.0,3,146809006,"September 14th, 2013",3,1.0
240524467,0.0237553930813547,1,1.0,1,240524467,"June 11th, 2015",1,1.0
181064527,0.0009817345699744,1,1.0,1,181064527,"June 21st, 2014",2,1.0
172348107,0.0002325160823623,1,1.0,1,172348107,"April 10th, 2014",2,1.0
165216297,0.0004521146045934,1,1.0,1,165216297,"February 5th, 2014",2,1.0
134590374,0.0223344614669181,1,1.0,1,134590374,"June 17th, 2013",3,1.0
203238341,0.0002195985222311,1,1.0,1,203238341,"November 15th, 2014",2,1.0
248518501,0.0086418477278011,1,1.0,1,248518501,"July 25th, 2015",1,1.0
308692673,0.0003616916836747,1,1.0,1,308692673,"December 19th, 2015",1,1.0
186055359,0.0001291756013124,1,1.0,1,186055359,"July 23rd, 2014",2,1.0
170375966,0.0051541064923657,1,1.0,1,170375966,"March 24th, 2014",2,1.0
130950166,0.0,1,1.0,1,130950166,"May 13th, 2013",3,1.0
194545521,0.0037719275583227,1,1.0,2,194545521,"September 16th, 2014",2,1.0
252696188,0.0006200428862996,1,1.0,1,252696188,"February 22nd, 2015",1,1.0
303269114,0.0086418477278011,1,1.0,1,303269114,"November 30th, 2015",1,1.0
238411403,5.167024052496966e-05,1,1.0,1,238411403,"May 28th, 2015",1,1.0
223991842,0.0001550107215749,1,1.0,1,223991842,"March 9th, 2015",1,1.0
171512034,0.007091740512052,1,1.0,1,171512034,"April 3rd, 2014",2,1.0
267438860,6.458780065621206e-05,1,1.0,1,267438860,"May 9th, 2015",1,1.0
110928152,0.001175497971943,1,1.0,1,110928152,"September 8th, 2012",4,1.0
128831281,0.1866458263363216,1,1.0,1,128831281,"April 16th, 2013",3,1.0
187498422,0.0008654765287932,1,1.0,1,187498422,"August 1st, 2014",2,1.0
138929901,0.0002454336424936,1,1.0,1,138929901,"July 21st, 2013",3,1.0
170760116,3.875268039372725e-05,1,1.0,1,170760116,"March 26th, 2014",2,1.0
187678142,0.2321156379982949,1,1.0,1,187678142,"August 2nd, 2014",2,1.0
175945017,0.0002066809620998,1,1.0,1,175945017,"May 9th, 2014",2,1.0
232207754,0.0498746996667269,1,1.0,2,232207754,"April 18th, 2015",1,1.0
235194002,0.000322939003281,1,1.0,1,235194002,"May 8th, 2015",1,1.0
141677474,0.0039915260805539,1,1.0,1,141677474,"August 8th, 2013",3,1.0
161816929,0.0004521146045934,1,1.0,1,161816929,"January 8th, 2014",2,1.0
304848876,0.0054124576949905,1,1.0,1,304848876,"December 7th, 2015",1,1.0
169414467,9.04229209186969e-05,1,1.0,1,169414467,"March 14th, 2014",2,1.0
113045977,0.0001291756013124,1,1.0,1,113045977,"October 12th, 2012",4,1.0
197090954,0.0082543209238639,1,1.0,1,197090954,"October 4th, 2014",2,1.0
126158311,0.0094169013356757,1,1.0,1,126158311,"March 16th, 2013",3,1.0
157414627,0.0018084584183739,1,1.0,1,157414627,"December 10th, 2013",3,1.0
282307340,0.0038623504792414,1,1.0,1,282307340,"August 2nd, 2015",1,1.0
264929688,0.0005812902059059,1,1.0,1,264929688,"April 22nd, 2015",1,1.0
230633575,0.0444234892913426,1,1.0,4,230633575,"April 10th, 2015",1,1.0
183382406,0.0615780091456325,1,1.0,5,183382406,"July 6th, 2014",2,1.0
191480137,0.0056578913374841,1,0.9931271885571844,2,191480137,"August 26th, 2014",2,1.0
227777777,0.0081122277624202,1,1.0,3,227777777,"March 26th, 2015",1,1.0
145844862,0.0005037848451184,1,1.0,1,145844862,"September 6th, 2013",3,1.0
205634951,0.0004004443640685,1,1.0,1,205634951,"December 1st, 2014",2,1.0
172318605,0.0005942077660371,1,1.0,1,172318605,"April 10th, 2014",2,1.0
180955576,0.0001162580411811,1,1.0,1,180955576,"June 19th, 2014",2,1.0
286095646,0.000322939003281,1,1.0,1,286095646,"August 23rd, 2015",1,1.0
156312176,0.0002066809620998,1,1.0,1,156312176,"December 1st, 2013",3,1.0
167017825,0.1043351331800449,1,1.0,8,167017825,"February 20th, 2014",2,1.0
213406926,0.0001550107215749,1,1.0,1,213406926,"January 13th, 2015",1,1.0
259791209,0.002828945668742,1,1.0,1,259791209,"September 26th, 2015",1,1.0
78799565,0.6700080088872814,1,0.8789518536526708,8,78799565,"March 7th, 2011",5,1.0
309824202,7.750536078745447e-05,1,1.0,1,309824202,"December 21st, 2015",1,1.0
138412880,0.0005683726457746,1,1.0,1,138412880,"July 19th, 2013",3,1.0
228170321,0.0002971038830185,1,1.0,1,228170321,"March 28th, 2015",1,1.0
183300822,3.875268039372725e-05,1,1.0,1,183300822,"July 5th, 2014",2,1.0
242896221,0.000374609243806,1,1.0,1,242896221,"June 22nd, 2015",1,1.0
170473291,0.0096752525383005,1,1.0,1,170473291,"March 24th, 2014",2,1.0
162999869,0.0050249308910532,1,1.0,1,162999869,"January 18th, 2014",2,1.0
298913000,0.0001162580411811,1,1.0,1,298913000,"November 7th, 2015",1,1.0
170527593,6.458780065621206e-05,1,1.0,1,170527593,"March 24th, 2014",2,1.0
178893007,0.00197638670008,1,1.0,1,178893007,"June 4th, 2014",2,1.0
135540095,0.0009300643294494,1,1.0,1,135540095,"June 27th, 2013",3,1.0
201743677,5.167024052496966e-05,1,1.0,1,201743677,"November 6th, 2014",2,1.0
123245831,0.0018601286588989,1,1.0,1,123245831,"February 9th, 2013",3,1.0
237468202,7.750536078745447e-05,1,1.0,1,237468202,"May 23rd, 2015",1,1.0
273544140,0.0001162580411811,1,1.0,1,273544140,"June 14th, 2015",1,1.0
244878837,0.0005037848451184,1,1.0,1,244878837,"July 3rd, 2015",1,1.0
294281624,0.000374609243806,1,1.0,1,294281624,"October 10th, 2015",1,1.0
229095219,0.0002066809620998,1,1.0,1,229095219,"April 2nd, 2015",1,1.0
266888336,0.0009817345699744,1,1.0,1,266888336,"May 4th, 2015",1,1.0
153164320,0.0012400857725992,1,1.0,1,153164320,"November 4th, 2013",3,1.0
259330363,3.875268039372725e-05,1,1.0,1,259330363,"September 23rd, 2015",1,1.0
149122593,0.0005167024052496,1,1.0,1,149122593,"October 2nd, 2013",3,1.0
286545176,0.011354535355362,1,1.0,1,286545176,"August 26th, 2015",1,1.0
255467165,0.0107086573487999,1,1.0,1,255467165,"August 30th, 2015",1,1.0
143734410,0.0002454336424936,1,1.0,1,143734410,"August 22nd, 2013",3,1.0
131730206,0.0001291756013124,1,1.0,1,131730206,"May 21st, 2013",3,1.0
118894547,0.2314568424316015,1,1.0,3,118894547,"December 23rd, 2012",4,1.0
283975164,0.0086418477278011,1,1.0,1,283975164,"August 12th, 2015",1,1.0
202340310,0.0005812902059059,1,1.0,1,202340310,"November 10th, 2014",2,1.0
144737312,0.050623918154339,1,1.0,1,144737312,"August 29th, 2013",3,1.0
171874166,0.0001033404810499,1,1.0,1,171874166,"April 6th, 2014",2,1.0
178915960,9.04229209186969e-05,1,1.0,1,178915960,"June 4th, 2014",2,1.0
140065934,0.046361123311029,1,1.0,1,140065934,"July 27th, 2013",3,1.0
192277804,0.0006458780065621,1,0.8710926780268315,2,192277804,"August 31st, 2014",2,1.0
214736709,0.000322939003281,1,1.0,1,214736709,"January 21st, 2015",1,1.0
101487265,0.3482186684579018,1,1.0,3,101487265,"April 10th, 2012",4,1.0
156458299,9.04229209186969e-05,1,1.0,1,156458299,"December 1st, 2013",3,1.0
139854220,0.0286640659312269,1,1.0,1,139854220,"July 26th, 2013",3,1.0
163861892,0.0529490789779626,1,1.0,1,163861892,"January 25th, 2014",2,1.0
187374370,2.5835120262484825e-05,1,1.0,1,187374370,"July 31st, 2014",2,1.0
180743752,0.0007621360477433,1,1.0,2,180743752,"June 18th, 2014",2,1.0
188241866,1.2917560131242414e-05,1,1.0,1,188241866,"August 5th, 2014",2,1.0
277003854,2.5835120262484825e-05,1,1.0,1,277003854,"July 3rd, 2015",1,1.0
212310741,9.04229209186969e-05,1,1.0,1,212310741,"January 7th, 2015",1,1.0
299364834,1.2917560131242414e-05,1,1.0,1,299364834,"November 9th, 2015",1,1.0
192264666,0.0520448497687756,1,1.0,1,192264666,"August 31st, 2014",2,1.0
178007464,0.001550107215749,1,1.0,1,178007464,"May 28th, 2014",2,1.0
128478373,0.0003616916836747,1,1.0,1,128478373,"April 12th, 2013",3,1.0
139396034,0.0013821789340429,1,1.0,1,139396034,"July 24th, 2013",3,1.0
300089223,0.0083834965251763,1,1.0,1,300089223,"November 14th, 2015",1,1.0
136913396,0.0223990492675743,1,1.0,2,136913396,"July 9th, 2013",3,1.0
141566602,0.0045082284858036,1,1.0,1,141566602,"August 7th, 2013",3,1.0
291846968,0.0003100214431498,1,1.0,2,291846968,"September 25th, 2015",1,1.0
242469861,0.0,1,1.0,1,242469861,"June 20th, 2015",1,1.0
234559223,9.04229209186969e-05,1,1.0,1,234559223,"May 3rd, 2015",1,1.0
113423671,0.4104167204898339,1,1.0,4,113423671,"October 18th, 2012",4,1.0
181840406,0.0030872968713669,1,1.0,1,181840406,"June 26th, 2014",2,1.0
191507469,0.0002066809620998,1,1.0,1,191507469,"August 26th, 2014",2,1.0
138656604,0.226044384736611,1,1.0,1,138656604,"July 20th, 2013",3,1.0
246303844,0.0006329604464308,1,1.0,1,246303844,"January 18th, 2015",1,1.0
203745259,0.0087710233291135,1,1.0,1,203745259,"November 19th, 2014",2,1.0
163662283,0.0021055623013925,1,1.0,1,163662283,"January 23rd, 2014",2,1.0
144565105,0.0010850750510243,1,1.0,1,144565105,"August 28th, 2013",3,1.0
295708462,0.0008267238483995,1,1.0,1,295708462,"October 18th, 2015",1,1.0
304497842,0.0001937634019686,1,1.0,1,304497842,"December 5th, 2015",1,1.0
168925642,0.0002583512026248,1,1.0,1,168925642,"March 10th, 2014",2,1.0
153026960,0.0023509959438861,1,1.0,1,153026960,"November 3rd, 2013",3,1.0
218680215,0.0981605394373111,1,1.0,7,218680215,"February 11th, 2015",1,1.0
285380840,0.0042498772831787,1,1.0,1,285380840,"August 20th, 2015",1,1.0
141693292,0.0003487741235435,1,1.0,1,141693292,"August 8th, 2013",3,1.0
161444156,0.3735500038752681,1,1.0,3,161444156,"January 4th, 2014",2,1.0
148860618,0.0018988813392926,1,1.0,1,148860618,"September 30th, 2013",3,1.0
200491490,0.0940269201953135,1,1.0,1,200491490,"October 29th, 2014",2,1.0
167360036,0.1069573978866871,1,1.0,2,167360036,"February 23rd, 2014",2,1.0
208491021,0.0767432247397111,1,0.780695638701681,4,208491021,"December 20th, 2014",2,1.0
299776839,0.0011496628516805,1,1.0,1,299776839,"November 12th, 2015",1,1.0
299489226,0.0001291756013124,1,1.0,1,299489226,"November 10th, 2015",1,1.0
149053502,0.0001679282817061,1,1.0,1,149053502,"October 1st, 2013",3,1.0
204495708,0.0014209316144366,1,1.0,1,204495708,"November 24th, 2014",2,1.0
180534642,0.0001679282817061,1,1.0,1,180534642,"June 16th, 2014",2,1.0
237554603,0.0001291756013124,1,1.0,1,237554603,"May 23rd, 2015",1,1.0
196862501,0.0851138037047562,1,1.0,1,196862501,"October 4th, 2014",2,1.0
207270682,0.157839667243651,1,1.0,1,207270682,"December 11th, 2014",2,1.0
221083006,0.0001550107215749,1,1.0,1,221083006,"February 23rd, 2015",1,1.0
206696458,1.2917560131242414e-05,1,1.0,1,206696458,"December 6th, 2014",2,1.0
169277417,0.0338827602242488,1,1.0,3,169277417,"March 13th, 2014",2,1.0
309038666,0.0002841863228873,1,1.0,1,309038666,"December 20th, 2015",1,1.0
186597710,0.0002325160823623,1,1.0,1,186597710,"July 26th, 2014",2,1.0
152082114,0.0003487741235435,1,1.0,1,152082114,"October 26th, 2013",3,1.0
164699741,0.001175497971943,1,1.0,1,164699741,"February 1st, 2014",2,1.0
179001580,0.1606944480326556,1,1.0,2,179001580,"June 5th, 2014",2,1.0
136778642,0.0351228459968481,1,1.0,1,136778642,"July 8th, 2013",3,1.0
186305384,0.0118454026403492,1,1.0,2,186305384,"July 24th, 2014",2,1.0
181118785,0.0103211305448626,1,1.0,1,181118785,"June 21st, 2014",2,1.0
225245513,0.000271268762756,1,1.0,1,225245513,"March 15th, 2015",1,1.0
160550083,5.167024052496966e-05,1,1.0,1,160550083,"December 29th, 2013",3,1.0
104032602,0.0114449582762807,1,1.0,5,104032602,"May 27th, 2012",4,1.0
179014686,7.750536078745447e-05,1,1.0,1,179014686,"June 5th, 2014",2,1.0
186139058,0.0011367452915493,1,1.0,1,186139058,"July 23rd, 2014",2,1.0
178290786,0.0010334048104993,1,1.0,1,178290786,"May 31st, 2014",2,1.0
163043651,2.5835120262484825e-05,1,1.0,1,163043651,"January 18th, 2014",2,1.0
166747492,0.000322939003281,1,1.0,1,166747492,"February 18th, 2014",2,1.0
108183518,0.0324101583692872,1,1.0,1,108183518,"August 1st, 2012",4,1.0
206210282,0.107112408608262,1,1.0,3,206210282,"December 4th, 2014",2,1.0
193442134,0.002402666184411,1,1.0,1,193442134,"September 9th, 2014",2,1.0
286468828,0.0002454336424936,1,1.0,1,286468828,"August 25th, 2015",1,1.0
288449536,0.0003875268039372,1,1.0,1,288449536,"September 5th, 2015",1,1.0
138483324,0.0030872968713669,1,1.0,1,138483324,"July 19th, 2013",3,1.0
139769742,1.2917560131242414e-05,1,1.0,1,139769742,"July 26th, 2013",3,1.0
260132853,0.0004391970444622,1,1.0,1,260132853,"September 27th, 2015",1,1.0
154527422,0.0002066809620998,1,1.0,1,154527422,"November 16th, 2013",3,1.0
190961031,6.458780065621206e-05,1,1.0,1,190961031,"August 22nd, 2014",2,1.0
170384573,0.0001937634019686,1,1.0,1,170384573,"March 23rd, 2014",2,1.0
162179898,7.750536078745447e-05,1,1.0,1,162179898,"January 11th, 2014",2,1.0
238466173,0.001175497971943,1,1.0,1,238466173,"May 28th, 2015",1,1.0
303300985,0.0072209161133645,1,1.0,1,303300985,"December 1st, 2015",1,1.0
207406826,0.0005554550856434,1,1.0,1,207406826,"December 13th, 2014",2,1.0
260686668,9.04229209186969e-05,1,1.0,1,260686668,"March 31st, 2015",1,1.0
218952383,0.0002583512026248,1,1.0,1,218952383,"February 12th, 2015",1,1.0
115275499,0.0010204872503681,1,1.0,1,115275499,"November 11th, 2012",4,1.0
216189719,3.875268039372725e-05,1,1.0,1,216189719,"January 29th, 2015",1,1.0
222319850,0.0001679282817061,1,1.0,1,222319850,"March 2nd, 2015",1,1.0
217368291,0.0556617666055235,1,1.0,1,217368291,"February 4th, 2015",1,1.0
193494703,0.0017180354974552,1,1.0,1,193494703,"September 9th, 2014",2,1.0
215508170,0.0322809827679747,1,1.0,1,215508170,"January 25th, 2015",1,1.0
172437595,9.04229209186969e-05,1,1.0,1,172437595,"April 10th, 2014",2,1.0
175270022,0.0001808458418373,1,1.0,1,175270022,"May 4th, 2014",2,1.0
126074325,0.2615676750975276,1,1.0,1,126074325,"March 15th, 2013",3,1.0
239235805,0.000271268762756,1,1.0,1,239235805,"June 3rd, 2015",1,1.0
189451813,0.0583744542330844,1,1.0,1,189451813,"August 13th, 2014",2,1.0
236596014,0.002932286149792,1,0.0,6,236596014,"May 16th, 2015",1,0.0
200750585,0.1857415971271346,1,1.0,2,200750585,"October 30th, 2014",2,1.0
242094123,0.0009429818895806,1,1.0,1,242094123,"June 18th, 2015",1,1.0
152302676,2.5835120262484825e-05,1,1.0,1,152302676,"October 28th, 2013",3,1.0
206807160,0.0012788384529929,1,1.0,1,206807160,"December 7th, 2014",2,1.0
241348923,6.458780065621206e-05,1,1.0,1,241348923,"June 14th, 2015",1,1.0
228706143,0.0011496628516805,1,1.0,1,228706143,"March 31st, 2015",1,1.0
296917506,0.0059291601002402,1,1.0,1,296917506,"October 26th, 2015",1,1.0
221695617,0.0544991861937117,1,1.0,2,221695617,"February 27th, 2015",1,1.0
86978692,0.0043790528844911,1,1.0,1,86978692,"August 19th, 2011",5,1.0
181373107,0.0006329604464308,1,1.0,1,181373107,"June 22nd, 2014",2,1.0
222035871,0.032668509571912,1,1.0,1,222035871,"February 28th, 2015",1,1.0
156859477,0.0112253597540496,1,1.0,1,156859477,"December 5th, 2013",3,1.0
273817824,0.0057612318185341,1,1.0,2,273817824,"June 16th, 2015",1,1.0
200560312,0.0001291756013124,1,1.0,1,200560312,"October 29th, 2014",2,1.0
200345112,0.0002325160823623,1,1.0,1,200345112,"October 27th, 2014",2,1.0
274410276,0.0309892267548505,1,1.0,1,274410276,"June 19th, 2015",1,1.0
194842424,0.2300617459374273,1,1.0,2,194842424,"September 19th, 2014",2,1.0
239611310,0.0337019143824114,1,1.0,1,239611310,"June 5th, 2015",1,1.0
281216836,0.0076084429173017,1,1.0,1,281216836,"July 28th, 2015",1,1.0
245350724,0.044552664892655,1,1.0,1,245350724,"January 12th, 2015",1,1.0
216931933,0.0129046425711111,1,1.0,1,216931933,"February 2nd, 2015",1,1.0
250378500,6.458780065621206e-05,1,1.0,1,250378500,"February 9th, 2015",1,1.0
199047757,0.0047665796884284,1,1.0,1,199047757,"October 19th, 2014",2,1.0
198825628,0.1003694422197535,1,1.0,2,198825628,"October 17th, 2014",2,1.0
144276946,0.0001162580411811,1,1.0,1,144276946,"August 26th, 2013",3,1.0
193471217,0.0003616916836747,1,1.0,1,193471217,"September 9th, 2014",2,1.0
163961414,0.0002454336424936,1,1.0,1,163961414,"January 27th, 2014",2,1.0
186885794,0.0018213759785051,1,1.0,1,186885794,"July 28th, 2014",2,1.0
147251779,1.2917560131242414e-05,1,1.0,1,147251779,"September 17th, 2013",3,1.0
286445618,0.0004004443640685,1,1.0,1,286445618,"August 25th, 2015",1,1.0
120639809,0.0175549642183584,1,1.0,1,120639809,"January 8th, 2013",3,1.0
205532682,3.875268039372725e-05,1,1.0,1,205532682,"November 30th, 2014",2,1.0
196894502,1.2917560131242414e-05,1,1.0,1,196894502,"October 4th, 2014",2,1.0
165020079,0.0012013330922055,1,1.0,1,165020079,"February 3rd, 2014",2,1.0
202600291,0.0009946521301056,1,1.0,1,202600291,"November 12th, 2014",2,1.0
202585832,9.04229209186969e-05,1,1.0,1,202585832,"November 11th, 2014",2,1.0
237388314,0.0249179734931666,1,1.0,1,237388314,"May 21st, 2015",1,1.0
82792464,1.2917560131242414e-05,1,1.0,1,82792464,"June 9th, 2011",5,1.0
138242360,0.0196217738393572,1,1.0,1,138242360,"July 18th, 2013",3,1.0
214276866,0.0023509959438861,1,1.0,1,214276866,"January 18th, 2015",1,1.0
206597662,0.0002195985222311,1,1.0,1,206597662,"December 6th, 2014",2,1.0
170176187,3.875268039372725e-05,1,1.0,1,170176187,"March 22nd, 2014",2,1.0
199134746,0.0006200428862996,1,1.0,1,199134746,"October 18th, 2014",2,1.0
72958745,0.1327796005890407,1,1.0,6,72958745,"November 10th, 2010",6,1.0
171918937,0.0001679282817061,1,1.0,1,171918937,"April 6th, 2014",2,1.0
298478157,0.0004650321647247,1,1.0,1,298478157,"November 4th, 2015",1,1.0
303090541,0.0001162580411811,1,1.0,1,303090541,"November 28th, 2015",1,1.0
293002110,0.0002066809620998,1,1.0,1,293002110,"October 2nd, 2015",1,1.0
197765864,0.0005683726457746,1,1.0,1,197765864,"October 9th, 2014",2,1.0
165523661,0.0006717131268246,1,1.0,1,165523661,"February 8th, 2014",2,1.0
237298602,0.0019893042602113,1,1.0,1,237298602,"May 20th, 2015",1,1.0
272181160,0.0030227090707107,1,0.7584313725490196,6,272181160,"June 7th, 2015",1,1.0
186450119,0.0003616916836747,1,1.0,1,186450119,"July 25th, 2014",2,1.0
233648242,0.0001291756013124,1,1.0,1,233648242,"April 27th, 2015",1,1.0
156156544,0.0006717131268246,1,1.0,1,156156544,"November 30th, 2013",3,1.0
182621430,2.5835120262484825e-05,1,1.0,1,182621430,"June 30th, 2014",2,1.0
253622624,0.0001937634019686,1,1.0,1,253622624,"February 26th, 2015",1,1.0
102838001,0.0036039992766166,1,1.0,1,102838001,"May 6th, 2012",4,1.0
141246626,0.0002195985222311,1,1.0,1,141246626,"August 5th, 2013",3,1.0
166242802,0.0002325160823623,1,1.0,1,166242802,"February 15th, 2014",2,1.0
202140315,2.5835120262484825e-05,1,1.0,1,202140315,"November 9th, 2014",2,1.0
257491997,0.0001937634019686,1,1.0,1,257491997,"September 12th, 2015",1,1.0
204703234,0.003733174877929,1,1.0,1,204703234,"November 25th, 2014",2,1.0
174896111,0.1163742992223628,1,1.0,3,174896111,"May 1st, 2014",2,1.0
279603258,0.0011884155320743,1,1.0,1,279603258,"July 19th, 2015",1,1.0
146326949,0.0041207016818663,1,1.0,1,146326949,"September 9th, 2013",3,1.0
143137329,0.3314516754075491,1,1.0,1,143137329,"August 18th, 2013",3,1.0
259829971,0.0005425375255121,1,1.0,1,259829971,"September 26th, 2015",1,1.0
188226310,0.0002066809620998,1,1.0,1,188226310,"August 5th, 2014",2,1.0
278609462,0.0001679282817061,1,1.0,1,278609462,"July 13th, 2015",1,1.0
254331853,0.0003358565634123,1,1.0,1,254331853,"August 25th, 2015",1,1.0
284863484,0.0002325160823623,1,1.0,1,284863484,"August 16th, 2015",1,1.0
293881991,0.0017051179373239,1,1.0,1,293881991,"October 7th, 2015",1,1.0
233865573,0.0001033404810499,1,1.0,1,233865573,"April 28th, 2015",1,1.0
221257958,0.0029581212700545,1,1.0,1,221257958,"February 25th, 2015",1,1.0
270169680,7.750536078745447e-05,1,1.0,1,270169680,"May 25th, 2015",1,1.0
98463542,0.0548737954375177,1,1.0,5,98463542,"February 13th, 2012",4,1.0
180048039,0.0604412638540832,1,1.0,1,180048039,"June 13th, 2014",2,1.0
204541576,0.0241041672048983,1,1.0,8,204541576,"November 24th, 2014",2,1.0
204813749,0.0004521146045934,1,1.0,1,204813749,"November 25th, 2014",2,1.0
199535718,0.1155992456144883,1,1.0,1,199535718,"October 21st, 2014",2,1.0
